"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Prtner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20150101","2015","52","2015","384","CIV","Côte d'Ivoire","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","10405703104.844",,"10405703104.844","4","false","true",
"C","A","20150101","2015","52","2015","384","CIV","Côte d'Ivoire","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"12559700112.812","12559700112.812","4","false","true",
"C","A","20150101","2015","52","2015","388","JAM","Jamaica","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4993029814",,"4993029814","0","true","false",
"C","A","20150101","2015","52","2015","388","JAM","Jamaica","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1262584854","1262584854","0","true","false",
"C","A","20150101","2015","52","2015","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","625568420678",,"625568420678","0","true","false",
"C","A","20150101","2015","52","2015","392","JPN","Japan","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"624873508116","624873508116","0","true","false",
"C","A","20150101","2015","52","2015","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","30567159492",,"30567159492","0","true","false",
"C","A","20150101","2015","52","2015","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"45954426051","45954426051","0","true","false",
"C","A","20150101","2015","52","2015","400","JOR","Jordan","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","20474908862",,"20474908862","0","true","false",
"C","A","20150101","2015","52","2015","400","JOR","Jordan","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"7832976598","7832976598","0","true","false",
"C","A","20150101","2015","52","2015","404","KEN","Kenya","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","16058041798.93",,"16058041798.93","4","false","true",
"C","A","20150101","2015","52","2015","404","KEN","Kenya","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"5906821405.92","5906821405.92","4","false","true",
"C","A","20150101","2015","52","2015","410","KOR","Rep. of Korea","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","436486934609",,"436486934609","0","true","false",
"C","A","20150101","2015","52","2015","410","KOR","Rep. of Korea","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"526753006361","526753006361","0","true","false",
"C","A","20150101","2015","52","2015","414","KWT","Kuwait","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","30957201416.518",,"30957201416.518","0","false","true",
"C","A","20150101","2015","52","2015","414","KWT","Kuwait","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"54120957085.627","54120957085.627","0","false","true",
"C","A","20150101","2015","52","2015","417","KGZ","Kyrgyzstan","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4068083799",,"4068083799","0","true","false",
"C","A","20150101","2015","52","2015","417","KGZ","Kyrgyzstan","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1441467621","1441467621","0","true","false",
"C","A","20150101","2015","52","2015","418","LAO","Lao People's Dem. Rep.","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3778389213",,"3778389213","0","true","false",
"C","A","20150101","2015","52","2015","418","LAO","Lao People's Dem. Rep.","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2985095357","2985095357","0","true","false",
"C","A","20150101","2015","52","2015","422","LBN","Lebanon","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","18599766657.832",,"18599766657.832","0","false","true",
"C","A","20150101","2015","52","2015","422","LBN","Lebanon","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"2953388639.63","2953388639.63","0","false","true",
"C","A","20150101","2015","52","2015","426","LSO","Lesotho","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","1409566400.786",,"1409566400.786","0","false","true",
"C","A","20150101","2015","52","2015","426","LSO","Lesotho","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"603764579.957","603764579.957","0","false","true",
"C","A","20150101","2015","52","2015","428","LVA","Latvia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","14095807354.84",,"14095807354.84","0","false","true",
"C","A","20150101","2015","52","2015","428","LVA","Latvia","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"11649939894.566","11649939894.566","0","false","true",
"C","A","20150101","2015","52","2015","440","LTU","Lithuania","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","28176441602",,"28176441602","0","true","false",
"C","A","20150101","2015","52","2015","440","LTU","Lithuania","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"25411022244","25411022244","0","true","false",
"C","A","20150101","2015","52","2015","442","LUX","Luxembourg","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","19296337662",,"19296337662","0","true","false",
"C","A","20150101","2015","52","2015","442","LUX","Luxembourg","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"12625702669","12625702669","0","true","false",
"C","A","20150101","2015","52","2015","446","MAC","China, Macao SAR","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","10602579550",,"10602579550","0","true","false",
"C","A","20150101","2015","52","2015","446","MAC","China, Macao SAR","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1339012620","1339012620","0","true","false",
"C","A","20150101","2015","52","2015","450","MDG","Madagascar","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2960905154",,"2960905154","0","true","false",
"C","A","20150101","2015","52","2015","450","MDG","Madagascar","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2164461193","2164461193","0","true","false",
"C","A","20150101","2015","52","2015","454","MWI","Malawi","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2311614378",,"2311614378","0","true","false",
"C","A","20150101","2015","52","2015","454","MWI","Malawi","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1080100821","1080100821","0","true","false",
"C","A","20150101","2015","52","2015","458","MYS","Malaysia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","176174598214",,"176174598214","0","true","false",
"C","A","20150101","2015","52","2015","458","MYS","Malaysia","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"200210871947","200210871947","0","true","false",
"C","A","20150101","2015","52","2015","462","MDV","Maldives","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1896850040",,"1896850040","0","true","false",
"C","A","20150101","2015","52","2015","462","MDV","Maldives","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"144172352","144172352","0","true","false",
"C","A","20150101","2015","52","2015","470","MLT","Malta","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","6788000921",,"6788000921","0","true","false",
"C","A","20150101","2015","52","2015","470","MLT","Malta","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3915447978","3915447978","0","true","false",
"C","A","20150101","2015","52","2015","478","MRT","Mauritania","M","Import","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3703430162.777",,"3703430162.777","4","false","true",
"C","A","20150101","2015","52","2015","478","MRT","Mauritania","X","Export","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1831727139.2","1831727139.2","4","false","true",
"C","A","20150101","2015","52","2015","480","MUS","Mauritius","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4458341503",,"4458341503","0","true","false",
"C","A","20150101","2015","52","2015","480","MUS","Mauritius","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2481092714","2481092714","0","true","false",
"C","A","20150101","2015","52","2015","484","MEX","Mexico","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","395253856855","395253856855","0","false","true",
"C","A","20150101","2015","52","2015","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","380556088682","380556088682","4","false","true",
"C","A","20150101","2015","52","2015","490","S19","Other Asia, nes","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","228508285711",,"228508285711","0","true","false",
"C","A","20150101","2015","52","2015","490","S19","Other Asia, nes","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"280019266828","280019266828","0","true","false",
"C","A","20150101","2015","52","2015","496","MNG","Mongolia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3796591418",,"3796591418","0","true","false",
"C","A","20150101","2015","52","2015","496","MNG","Mongolia","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"4669280457","4669280457","0","true","false",
"C","A","20150101","2015","52","2015","498","MDA","Rep. of Moldova","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3986820641",,"3986820641","0","true","false",
"C","A","20150101","2015","52","2015","498","MDA","Rep. of Moldova","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1966837314","1966837314","0","true","false",
"C","A","20150101","2015","52","2015","499","MNE","Montenegro","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2050169682",,"2050169682","0","true","false",
"C","A","20150101","2015","52","2015","499","MNE","Montenegro","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"353079512","353079512","0","true","false",
"C","A","20150101","2015","52","2015","500","MSR","Montserrat","M","Import","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","29645862.15","0","29645862.15","0","false","true",
"C","A","20150101","2015","52","2015","500","MSR","Montserrat","X","Export","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","3335840.857","3335840.857","0","false","true",
"C","A","20150101","2015","52","2015","504","MAR","Morocco","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","38145589424.342",,"38145589424.342","0","false","true",
"C","A","20150101","2015","52","2015","504","MAR","Morocco","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"22336547287.255","22336547287.255","0","false","true",
"C","A","20150101","2015","52","2015","508","MOZ","Mozambique","M","Import","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7907621609.04","0","7907621609.04","4","false","true",
"C","A","20150101","2015","52","2015","508","MOZ","Mozambique","X","Export","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","3230743671.51","3230743671.51","4","false","true",
"C","A","20150101","2015","52","2015","512","OMN","Oman","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","29007019875.714",,"29007019875.714","0","false","true",
"C","A","20150101","2015","52","2015","512","OMN","Oman","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"35686298632.186","35686298632.186","0","false","true",
"C","A","20150101","2015","52","2015","516","NAM","Namibia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","7697157051",,"7697157051","0","true","false",
"C","A","20150101","2015","52","2015","516","NAM","Namibia","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"4628291751","4628291751","0","true","false",
"C","A","20150101","2015","52","2015","524","NPL","Nepal","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","6612094198",,"6612094198","0","true","false",
"C","A","20150101","2015","52","2015","524","NPL","Nepal","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"660181989","660181989","0","true","false",
"C","A","20150101","2015","52","2015","528","NLD","Netherlands","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","412644303638.533",,"412644303638.533","4","false","true",
"C","A","20150101","2015","52","2015","528","NLD","Netherlands","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"464697216473.282","464697216473.282","4","false","true",
"C","A","20150101","2015","52","2015","533","ABW","Aruba","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1165014285",,"1165014285","0","true","false",
"C","A","20150101","2015","52","2015","533","ABW","Aruba","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"79882205","79882205","0","true","false",
"C","A","20150101","2015","52","2015","540","NCL","New Caledonia","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2529498893",,"2529498893","0","true","false",
"C","A","20150101","2015","52","2015","540","NCL","New Caledonia","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1238945615","1238945615","0","true","false",
"C","A","20150101","2015","52","2015","554","NZL","New Zealand","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","36528318327.835",,"36528318327.835","0","false","true",
"C","A","20150101","2015","52","2015","554","NZL","New Zealand","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"34357335123.238","34357335123.238","0","false","true",
"C","A","20150101","2015","52","2015","558","NIC","Nicaragua","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","5866297865",,"5866297865","0","true","false",
"C","A","20150101","2015","52","2015","558","NIC","Nicaragua","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"4667365609","4667365609","0","true","false",
"C","A","20150101","2015","52","2015","562","NER","Niger","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2458340984",,"2458340984","0","true","false",
"C","A","20150101","2015","52","2015","562","NER","Niger","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"789770313","789770313","0","true","false",
"C","A","20150101","2015","52","2015","566","NGA","Nigeria","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true","0","false","33830878655.195",,"33830878655.195","4","false","true",
"C","A","20150101","2015","52","2015","566","NGA","Nigeria","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true","0","false",,"48433351369.653","48433351369.653","4","false","true",
"C","A","20150101","2015","52","2015","579","NOR","Norway","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","76399025807.725",,"76399025807.725","0","false","true",
"C","A","20150101","2015","52","2015","579","NOR","Norway","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"103785482320.364","103785482320.364","0","false","true",
"C","A","20150101","2015","52","2015","585","PLW","Palau","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","150315857",,"150315857","0","true","false",
"C","A","20150101","2015","52","2015","585","PLW","Palau","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"6384671","6384671","0","true","false",
"C","A","20150101","2015","52","2015","586","PAK","Pakistan","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","43989644709",,"43989644709","0","true","false",
"C","A","20150101","2015","52","2015","586","PAK","Pakistan","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"22089018057","22089018057","0","true","false",
"C","A","20150101","2015","52","2015","591","PAN","Panama","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","22503479723","0","22503479723","4","false","true",
"C","A","20150101","2015","52","2015","591","PAN","Panama","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","12043377104","12043377104","0","false","true",
"C","A","20150101","2015","52","2015","600","PRY","Paraguay","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","10291213118","9529305219","10291213118","0","false","true",
"C","A","20150101","2015","52","2015","600","PRY","Paraguay","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false",,"8327546291","8327546291","0","false","true",
